Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor
125000000,3465.0,152439.0,LaGranja,Casade5dormitorios,5.0,2.0,88.0,182.0,,19419713,Brokers Inmobiliarios
115000000,3187.0,140244.0,Maipú,AndresAmenabarPepeAbad,3.0,1.0,61.0,140.0,,19419557,Nexxos
485262550,13450.0,591784.0,Providencia,Pedrovaldivianorte,4.0,2.0,144.0,154.0,2.0,19419404,Easyprop
826209100,22900.0,1007572.0,Providencia,LosPensamientos/JorgeMatteGormaz,2.0,3.0,164.0,164.0,,19419258,Sucursal Cantagallo
165133583,4577.0,201382.0,Independencia,avfrancia1031,4.0,2.0,120.0,80.0,,19385595,Corredores Asociados
85000000,2356.0,103659.0,PuenteAlto,BrisasdelMaipo/17deMayo,2.0,1.0,55.0,80.0,,19418829,Propiedades Centro Santiago SPA
513764960,14240.0,626543.0,Colina,condominiolasflores,3.0,3.0,150.0,150.0,2.0,19328139,Corredores Asociados
306671500,8500.0,373990.0,Peñalolén,Lahijuelasur,4.0,3.0,126.0,218.0,2.0,19417242,Unne
436555900,12100.0,532385.0,Peñalolén,LosCoigües,5.0,3.0,192.0,430.0,4.0,19417218,Unne
160000000,4435.0,195122.0,PuenteAlto,JuandeDiosMalebrán-AvenidaJorgeRoss-PuenteAlto,2.0,2.0,87.0,105.0,2.0,19417052,ProUrbe Manquehue
80000000,2217.0,97561.0,Pudahuel,Argosconoceania,3.0,1.0,47.0,94.0,,19416951,Brokers Inmobiliarios
78000000,2162.0,95122.0,Maipú,Olimpoconasunción,5.0,2.0,1.0,116.0,,19416931,Brokers Inmobiliarios
1262765000,35000.0,1539957.0,Santiago,Padrehurtado2166,4.0,3.0,192.0,655.0,4.0,19378247,Corredores Asociados
714364200,19800.0,871176.0,LasCondes,Losmonjes12000-12100,5.0,3.0,150.0,490.0,2.0,19416624,Unne
1731792000,48000.0,2111941.0,LasCondes,LosDominicos,4.0,4.0,488.0,488.0,10.0,19360656,Corredores Asociados
135000000,3742.0,164634.0,PuenteAlto,JardinesdeVizcachas05879,4.0,3.0,72.0,120.0,1.0,19415975,Nexxos
609735100,16900.0,743579.0,LaReina,Carlossilvavildosola/mariamonvel,5.0,4.0,305.0,1400.0,6.0,19415442,Sucursal El Bosque Sur
82000000,2273.0,100000.0,Lampa,Casade3d+1b+2estc.Ubicadaen5ªetapadelarapinta,3.0,1.0,55.0,100.0,1.0,19415204,Corredorpro Spa
80000000,2217.0,97561.0,Independencia,VentaCasa4DormitoriosIndependencia,4.0,2.0,100.0,60.0,,19415146,Invierte Propiedades
115000000,3187.0,140244.0,Maipú,ManuelRodríguez,4.0,2.0,95.0,95.0,1.0,19360284,Corredores Asociados
110000000,3049.0,134146.0,Maipú,PasajeElSereno1561,3.0,1.0,,,1.0,19348640,Corredores Asociados
263376700,7300.0,321191.0,LaFlorida,ElHualleSur9300-9600,4.0,3.0,135.0,184.0,,19335555,Corredores Asociados
175000000,4850.0,213415.0,SanBernardo,EulalioVargas/Bulnes,4.0,2.0,80.0,366.0,,19413901,Grupo Premium Propiedades Santiago
66926545,1855.0,81618.0,Cerrillos,MiradorconAvenidadelFerrocarril,2.0,1.0,62.0,92.0,,19413594,Grupo Premium Propiedades Santiago
423747855,11745.0,516766.0,SanMiguel,Pirámide-Frankfort-SanMiguel,8.0,8.0,316.0,492.0,5.0,19413562,Grupo Premium Propiedades Santiago
80636565,2235.0,98337.0,PuenteAlto,Ernestosabato,2.0,1.0,54.0,73.0,1.0,19413427,Grupo Premium Propiedades Santiago
65014358,1802.0,79286.0,PuenteAlto,Belen/rioquillen,2.0,1.0,48.0,80.0,1.0,19413382,Grupo Premium Propiedades Santiago
133492300,3700.0,162795.0,SanJoaquín,ParqueSalomónconDepartamental,6.0,3.0,200.0,125.0,1.0,19412711,Grupo Premium Propiedades Santiago
120000000,3326.0,146341.0,Cerrillos,RosaEsterRodriguezconArmonía,8.0,1.0,100.0,550.0,,19412639,Grupo Premium Propiedades Santiago
85000000,2356.0,103659.0,Maipú,C37650-ventacasavillalosllanosiioportunidad-3d2b1e,3.0,2.0,70.0,82.0,1.0,19412466,Grupo Premium Propiedades Santiago
558863710,15490.0,681541.0,Vitacura,Lobeltrán/logallo,4.0,2.0,121.0,294.0,,14188559,Bofill y  Asociados Ltda
1767834921,48999.0,2155896.0,LoBarnechea,Loscanonigos,7.0,6.0,670.0,1100.0,4.0,19332775,Corredores Asociados
270592500,7500.0,329991.0,PadreHurtado,Av.Laguna.PadreHurtado,4.0,3.0,120.0,326.0,2.0,19337327,Corredores Asociados
497890200,13800.0,607183.0,LasCondes,Ventacasalascondes4d+3b+2est+1bod400m2losdominicos,4.0,3.0,143.0,400.0,1.0,19411762,Pro Gestión Inmobiliaria
260000000,7206.0,317073.0,Pudahuel,Casaencondominio4d,4.0,3.0,135.0,380.0,,19411462,
275000000,7622.0,335366.0,Santiago,Casade10dormitorios5baño,10.0,5.0,243.0,134.0,2.0,19411394,
130000000,3603.0,158537.0,LaFlorida,PasajePuertoEdén10376,3.0,1.0,60.0,100.0,1.0,19331915,Corredores Asociados
216437921,5999.0,263949.0,Buin,AdelinoMendezAriasN°48,3.0,3.0,96.0,96.0,4.0,19331041,Corredores Asociados
230000000,6375.0,280488.0,LoPrado,Casaconlocalcomercial+3dptos,6.0,6.0,289.0,333.0,,19409506,Brokers Inmobiliarios
111953137,3103.0,136528.0,Maipú,Ventacasadospisoselabrazomaipú,3.0,2.0,70.0,150.0,1.0,19409407,Movahome Corredores Integrados
358986050,9950.0,437788.0,SanMiguel,Casaconterreno500mt2ensanmiguel,3.0,1.0,140.0,500.0,,19407629,Brokers Inmobiliarios
335534700,9300.0,409189.0,Peñalolén,Condominioelestero,4.0,3.0,114.0,280.0,,19407561,Movahome Corredores Integrados
72158000,2000.0,87998.0,Macul,Froilánroa/departamental,2.0,1.0,50.0,65.0,,19405337,Unne
250749050,6950.0,305792.0,Buin,Camiloberrios,4.0,3.0,122.0,240.0,,19404925,
324711000,9000.0,395989.0,LasCondes,TomasMoro/Latadia,3.0,2.0,101.0,204.0,2.0,19404537,Viel Propiedades dos Ltda.
139914362,3878.0,170627.0,PuenteAlto,SanchezFontecilla-LasPerdices,3.0,2.0,68.0,176.0,1.0,19403142,Unne
73000000,2023.0,89024.0,Colina,Colina,3.0,2.0,87.0,81.0,1.0,19402897,Unne
145000000,4019.0,176829.0,PuenteAlto,Faldeosdelaviña,3.0,2.0,73.0,150.0,,19402857,Brokers Inmobiliarios
385684510,10690.0,470347.0,Peñalolén,Condominioavenidaconsistorial,6.0,4.0,150.0,347.0,1.0,19402621,Movahome Corredores Integrados
540824210,14990.0,659542.0,LasCondes,-sangabrielytoledo,5.0,2.0,150.0,200.0,1.0,19402605,Movahome Corredores Integrados
147923900,4100.0,180395.0,LaFlorida,-condominio-josémiguelcarrera,3.0,2.0,61.0,167.0,,19402585,Movahome Corredores Integrados
132770720,3680.0,161916.0,Maipú,-4ponienteptefreimontalva,3.0,2.0,71.0,135.0,2.0,19402497,Movahome Corredores Integrados
404084800,11200.0,492786.0,Talagante,-parcela-condominioislademaipo,4.0,3.0,5000.0,186.0,1.0,19402396,Movahome Corredores Integrados
230000000,6375.0,280488.0,Independencia,Almería1750,4.0,2.0,130.0,216.0,2.0,19402097,Corredores Asociados
308836240,8560.0,376630.0,LasCondes,Monroe8781,3.0,2.0,90.0,200.0,1.0,19402039,Todo Propiedades
154959305,4295.0,188975.0,Maipú,VentaCasa2DormitoriosMaipú,2.0,1.0,88.0,156.0,1.0,19401792,Invierte Propiedades
350000000,9701.0,426829.0,LasCondes,IsabellaCatólicaconJuandeAustria,4.0,2.0,100.0,120.0,,19401372,Easyprop
470000000,13027.0,573171.0,LasCondes,HermanosCabotconKeneddy,4.0,2.0,104.0,290.0,2.0,19401284,Easyprop
360429210,9990.0,439548.0,LasCondes,CarlosAlvaradoconBilbao,4.0,3.0,150.0,272.0,,19401206,Easyprop
162319421,4499.0,197951.0,Buin,Hermosayampliacasa,3.0,3.0,183.0,81.0,,19401153,Calvert Corredores de Propiedades
811777500,22500.0,989973.0,LoBarnechea,BernardoLarraín,6.0,5.0,286.0,791.0,2.0,19400986,Viel la Dehesa SPA
70000000,1940.0,85366.0,PuenteAlto,Sevende$70.000.000propiedadenpuentealto,4.0,2.0,78.0,78.0,1.0,19400968,Brokers Inmobiliarios
151531800,4200.0,184795.0,Tiltil,Sevende4.200ufpreciorebajadopropiedadenaltoelmanzan,3.0,3.0,97.0,253.0,1.0,19400940,Brokers Inmobiliarios
198434500,5500.0,241993.0,Tiltil,Sevende5.500ufestupendapropiedad,3.0,3.0,97.0,290.0,1.0,19400906,Brokers Inmobiliarios
187610800,5200.0,228794.0,Tiltil,Sevende5.200ufestupendapropiedadenaltoelmanzano,3.0,3.0,111.0,230.0,,19400886,Brokers Inmobiliarios
187610800,5200.0,228794.0,Tiltil,Sevende5.200ufpropiedadenaltoelmanzano,4.0,3.0,112.0,282.0,,19400868,Brokers Inmobiliarios
212866100,5900.0,259593.0,Tiltil,Sevende5.900uffabulosapropiedadenaltoelmanzano,5.0,6.0,162.0,321.0,1.0,19400842,Brokers Inmobiliarios
313887300,8700.0,382789.0,Ñuñoa,ExequielFernández863,7.0,3.0,170.0,180.0,1.0,19400801,Todo Propiedades
98000000,2716.0,119512.0,Peñalolén,Losverduleros5616,3.0,1.0,85.0,300.0,1.0,19400744,Todo Propiedades
82981700,2300.0,101197.0,Peñaflor,Lindacasaenpasajecerradocon148m2deterreno,3.0,1.0,70.0,148.0,2.0,19399703,Unne
149908245,4155.0,182815.0,PuenteAlto,Metroelisacorrea,3.0,2.0,200.0,200.0,,19399570,Movahome Corredores Integrados
70000000,1940.0,85366.0,Santiago,castillo2250,4.0,1.0,103.0,70.0,,19399398,Easyprop
110000000,3049.0,134146.0,PuenteAlto,Lomasdelviento211,3.0,1.0,60.0,90.0,,19398998,Unne
160000000,4435.0,195122.0,SanBernardo,VillaSantaBarbara,3.0,3.0,,,2.0,19398960,Propital
198434500,5500.0,241993.0,SanBernardo,AvenidaLasPircasconCaminoPadreHurtado,3.0,3.0,98.0,197.0,2.0,19398904,Unne
523109421,14499.0,637938.0,LaReina,Maravillosa,5.0,4.0,238.0,416.0,,19397966,
204567930,5670.0,249473.0,LoBarnechea,Robles13629,3.0,1.0,75.0,188.0,3.0,19397876,
150000000,4158.0,182927.0,LaFlorida,Paradero25vicuñamackena,4.0,2.0,170.0,170.0,2.0,19397840,FAVREAU GESTIÓN INMOBILIARIA
82000000,2273.0,100000.0,Maipú,acrux1307,3.0,1.0,55.0,55.0,1.0,19397828,Mi espacio inmobiliario
145000000,4019.0,176829.0,Renca,HuelenconLaPunta,3.0,2.0,74.0,120.0,,19397808,Vivax
175000000,4850.0,213415.0,Quilicura,Rieslingoriente#0180,3.0,3.0,83.0,110.0,3.0,19397049,Easyprop
75000000,2079.0,91463.0,PadreHurtado,Toulouse2281,3.0,1.0,70.0,162.0,1.0,8615874,
525000000,14551.0,640244.0,Colina,Espectacularcasaenmediahectareadeterreno,3.0,2.0,200.0,5200.0,,19396616,
631382500,17500.0,769979.0,Vitacura,Vitacura,4.0,3.0,132.0,245.0,,19396575,
163000000,4518.0,198780.0,Maipú,PortalOeste,3.0,3.0,153.0,153.0,1.0,19395937,
440163800,12200.0,536785.0,LoBarnechea,PadreArteaga/ElGabino,5.0,4.0,120.0,360.0,,13762737,Bofill y  Asociados Ltda
112000000,3104.0,136585.0,Maipú,CasaenventaenElAbrazodeMaipú,3.0,2.0,70.0,150.0,1.0,19395481,Easyprop
149908245,4155.0,182815.0,PuenteAlto,losavellanos3939,3.0,2.0,80.0,209.0,3.0,19395188,Todo Propiedades
342750500,9500.0,417988.0,Colina,Excelentecasaencondominiochamisero,3.0,3.0,120.0,366.0,1.0,19395043,
414908500,11500.0,505986.0,Recoleta,AntoniaLopezdeBello/Purísima,9.0,4.0,384.0,384.0,,19394694,Vivax
381715820,10580.0,465507.0,LasCondes,Hermosacasaenventaenlascondesgranoportunidad,3.0,2.0,85.0,250.0,1.0,19394305,
165000000,4573.0,201220.0,Macul,Losplatanos/av.Quilin,2.0,1.0,63.0,124.0,,19393312,Unne
901975000,25000.0,1099970.0,LasCondes,LasCondes,5.0,5.0,252.0,446.0,3.0,9436761,DeMateo Gestión Inmobiliaria
382148768,10592.0,466035.0,Peñaflor,Condominioelalmendral,4.0,4.0,187.0,6100.0,1.0,19392533,
75000000,2079.0,91463.0,PuenteAlto,Nocedal,2.0,1.0,56.0,92.0,1.0,12236156,
150000000,4158.0,182927.0,SanJoaquín,SanJoaquín,2.0,2.0,90.0,194.0,1.0,19391812,Ckr Propiedades
573656100,15900.0,699581.0,Colina,ColegioSanNicolásdiácono,5.0,7.0,300.0,4491.0,,19390664,Easyprop
609735100,16900.0,743579.0,LasCondes,Ventacasaensancarlosdeapoquindo,5.0,4.0,187.0,302.0,,19388410,
56000000,1552.0,68293.0,LaFlorida,Vendocasaencallecerromorenolaflorida,3.0,2.0,54.0,63.0,1.0,19388109,Brokers Inmobiliarios
153000000,4241.0,186585.0,PuenteAlto,Casaesquinaconlocalcomercialenciudaddelsol,3.0,3.0,95.0,128.0,,19388055,Brokers Inmobiliarios
100480015,2785.0,122537.0,Maipú,GengisKhan,4.0,1.0,75.0,128.0,1.0,19387806,Nexxos
155139700,4300.0,189195.0,Santiago,ConferenciaentreGaspardelaBarrerayManueldeAmat,6.0,1.0,161.0,179.0,,19387756,Nexxos
104629100,2900.0,127596.0,EstaciónCentral,CoyhaiqueesquinaTehuaco,3.0,1.0,110.0,185.0,1.0,19387752,Nexxos
512321800,14200.0,624783.0,Ñuñoa,Amapolas,3.0,3.0,120.0,304.0,2.0,19387521,Nexxos
252553000,7000.0,307991.0,Huechuraba,GuanacoNorte/PedroFontova/mansarda200m2,4.0,3.0,140.0,200.0,2.0,19387039,Nexxos
194465810,5390.0,237153.0,PuenteAlto,BarrioHolanda,4.0,3.0,123.0,159.0,2.0,11425918,Propital
306671500,8500.0,373990.0,PadreHurtado,Av.SantaHerminia1551LagunaDelSol,5.0,4.0,137.0,408.0,4.0,19386960,Easyprop
288271210,7990.0,351550.0,Huechuraba,-condominiosantamartaycaminodelaviña,4.0,3.0,139.0,162.0,2.0,19386511,Nexxos
306671500,8500.0,373990.0,Huechuraba,-CondominioLosRobles,4.0,3.0,165.0,262.0,2.0,19386481,Nexxos
461811200,12800.0,563184.0,LasCondes,-oportunidadrebajada-casaremodelada,3.0,2.0,120.0,278.0,2.0,19386438,Nexxos
533969200,14800.0,651182.0,Ñuñoa,SimónBolivarconEliecerParada,6.0,5.0,220.0,341.0,5.0,17883251,Propital
40000000,1109.0,48780.0,LaPintana,LautaroOriente,3.0,1.0,60.0,60.0,1.0,19386056,Propital
443771700,12300.0,541185.0,LaReina,EntrePadreHurtadoyHelsby,4.0,3.0,167.0,247.0,2.0,19384204,Mi Llave
414908500,11500.0,505986.0,Huechuraba,Ampliacasaenventadentrodecondominio,5.0,4.0,140.0,350.0,2.0,19382620,Nexxos
70900000,1965.0,86463.0,Maipú,VillaElSol/PasajeMujeresdeChile,3.0,1.0,65.0,65.0,1.0,19382544,Easyprop
631382500,17500.0,769979.0,LasCondes,ExcelenteSeguridad/AguaQuieta,4.0,2.0,210.0,420.0,,19382330,Francisco Vial Propiedades
290000000,8038.0,353659.0,EstaciónCentral,Arica/jotabeche,6.0,3.0,185.0,310.0,2.0,19381492,Mauricio Pino Propiedades
342750500,9500.0,417988.0,Talagante,AvenidalibertadorBernardoOHiggins695,6.0,4.0,169.0,350.0,3.0,19381458,Propital
252192210,6990.0,307551.0,LaFlorida,Acogedoraybellacasaubicadaencomunadelaflorida,3.0,2.0,125.0,240.0,,19381417,Brokers Inmobiliarios
586283750,16250.0,714980.0,LasCondes,SanCarlosdeApoquindo,5.0,5.0,147.0,270.0,3.0,19381196,Unne
252553000,7000.0,307991.0,Santiago,Lira/SierraBella,4.0,2.0,180.0,200.0,1.0,7872323,Jorge Pablo Caro Propiedades
137100200,3800.0,167195.0,Maipú,LaVirgen,3.0,3.0,72.0,137.0,2.0,16379870,RUKAM SPA
577227921,15999.0,703936.0,Colina,Avenida,5.0,5.0,222.0,400.0,3.0,19375618,Easyprop
901975000,25000.0,1099970.0,Providencia,PlazaUruguay,4.0,3.0,220.0,420.0,3.0,19375133,Schumacher Propiedades
216113210,5990.0,263553.0,Colina,CaleteraSanMartin/ElMolino,4.0,3.0,108.0,412.0,,19374281,Toro Guzmán Propiedades
1442438420,39980.0,1759071.0,LasCondes,MiradorDominicos,6.0,6.0,506.0,940.0,4.0,19374205,Berrios Zegers
169571300,4700.0,206794.0,SanBernardo,Sanjose/sanalfonso,3.0,2.0,117.0,271.0,,19372517,Movahome Corredores Integrados
151531800,4200.0,184795.0,Quilicura,Pellin/huilliches,3.0,2.0,77.0,137.0,,19372460,Movahome Corredores Integrados
227297700,6300.0,277192.0,Quilicura,Vallelocampino,3.0,,135.0,200.0,,19372395,Movahome Corredores Integrados
497890200,13800.0,607183.0,Colina,Chicureo-colina,4.0,,270.0,4500.0,,19372075,Movahome Corredores Integrados
338781810,9390.0,413149.0,Colina,Bordeblanco,3.0,4.0,125.0,316.0,,19371880,Movahome Corredores Integrados
1010212000,28000.0,1231966.0,Colina,Condominiopoloi,6.0,6.0,300.0,5000.0,,19371607,Movahome Corredores Integrados
66746150,1850.0,81398.0,Renca,ElSauce1634,3.0,1.0,50.0,70.0,1.0,7964268,Ambiento Propiedades
118000000,3271.0,143902.0,PuenteAlto,Ampliacasaesquina/nonatocooconluismatte,4.0,2.0,96.0,120.0,1.0,19370207,
85000000,2356.0,103659.0,PuenteAlto,Hermosapropiedad/ejercitolibertador/omarherrera,4.0,2.0,54.0,58.0,,19370190,
140000000,3880.0,170732.0,PuenteAlto,Bellacasaconampliopatio/parquecentralbrisasdelmaipo,3.0,2.0,85.0,168.0,,19370168,
198434500,5500.0,241993.0,PuenteAlto,Espectacularcasa.Independenciac/av.Conchaytoro,4.0,3.0,113.0,178.0,,19370147,
127034159,3521.0,154920.0,SanBernardo,LomasdeMirasur,4.0,1.0,128.0,128.0,2.0,19369639,J.E Propiedades Spa
115488000,3201.0,140839.0,LaReina,ValenzuelaLLanosfrenteAcademiaMilitar,4.0,2.0,99.0,52.0,,17882411,Easyprop
75000000,2079.0,91463.0,LaPintana,LaPintana,3.0,1.0,97.0,200.0,5.0,19369299,Agente Propiedades
135000000,3742.0,164634.0,Maipú,SantiagoBueras,3.0,2.0,75.0,171.0,2.0,19368695,Good Propiedades Ltda.
167000000,4629.0,203659.0,Maipú,tenientemerino3456,6.0,3.0,100.0,312.0,2.0,18544370,Good Propiedades Ltda.
120000000,3326.0,146341.0,Buin,CnoEstación,4.0,2.0,69.0,100.0,1.0,15758361,
124999990,3465.0,152439.0,PuenteAlto,Av.SanCarlosconNemesioVicuña,4.0,2.0,75.0,143.0,2.0,16560345,Propital
140347310,3890.0,171155.0,Buin,Barrionuevovillaseca,3.0,2.0,70.0,140.0,1.0,19364267,
212866100,5900.0,259593.0,Huechuraba,GuanacoNorteconLosLibertadoresInterior,3.0,3.0,96.0,164.0,2.0,19362845,Unne
198073710,5490.0,241553.0,Huechuraba,BertaCorrea2010,3.0,3.0,95.0,120.0,2.0,19362824,Unne
141429680,3920.0,172475.0,Peñaflor,Miraflorescasaaislada,3.0,3.0,91.0,171.0,,19362370,
111844900,3100.0,136396.0,Maipú,Ciudadsatelitecallecerrada,2.0,1.0,69.0,127.0,,19362355,
150000000,4158.0,182927.0,Maipú,Lafarfana,4.0,3.0,156.0,156.0,,19362305,
127000000,3520.0,154878.0,Maipú,Losportalesdesantaana,4.0,3.0,120.0,120.0,,19362250,
197000000,5460.0,240244.0,LaFlorida,Elprado,5.0,3.0,180.0,184.0,,19362228,
301187492,8348.0,367302.0,Colina,SantaElena,3.0,3.0,80.0,119.0,,19361684,Elitte Propiedades
100000000,2772.0,121951.0,SanBernardo,ArturoPachecoAltamirano11717,4.0,2.0,99.0,147.0,1.0,9196344,Gesinprop Gestión Inmobiliaria
234513500,6500.0,285992.0,SanBernardo,Av.Lapraderaoriente,5.0,3.0,160.0,270.0,6.0,19360079,Mi Llave
164500000,4559.0,200610.0,SanBernardo,Nos,3.0,2.0,90.0,180.0,1.0,19360068,Mi Llave
351770250,9750.0,428988.0,PadreHurtado,Av.SantaHerminia,4.0,3.0,175.0,380.0,7.0,19357552,Easyprop
158747600,4400.0,193595.0,PuenteAlto,Lindacasaencondominiofaldeosdelaviñai,3.0,3.0,85.0,190.0,2.0,19357482,Brokers Inmobiliarios
259768800,7200.0,316791.0,Huechuraba,AvenidaPedroFontovaNorte7880,4.0,3.0,107.0,210.0,2.0,6810143,
119000000,3298.0,145122.0,Santiago,Santiago,4.0,2.0,100.0,110.0,,19356025,
255439320,7080.0,311511.0,LaReina,Fideaslareina,3.0,2.0,90.0,200.0,,19355850,
198000000,5488.0,241463.0,Santiago,Arauco789,10.0,4.0,219.0,219.0,,19355622,
98000000,2716.0,119512.0,PuenteAlto,ErnestoAlvearconCoquimbo,2.0,1.0,62.0,153.0,1.0,14769846,Propital
129000000,3575.0,157317.0,PuenteAlto,VentaCasa3DormitoriosPuenteAlto,3.0,2.0,75.0,144.0,1.0,19355039,Invierte Propiedades
270000000,7484.0,329268.0,LaCisterna,VentaCasa6DormitoriosLaCisterna,6.0,3.0,320.0,540.0,1.0,19355008,Invierte Propiedades
703540500,19500.0,857976.0,LoBarnechea,CaminodelConcejal,4.0,4.0,177.0,564.0,4.0,13939226,Berrios Zegers
72000000,1996.0,87805.0,Buin,Buin,3.0,1.0,60.0,82.0,1.0,15895610,
580871900,16100.0,708380.0,Colina,CaminoLiray,5.0,5.0,266.0,5200.0,2.0,11386949,Nexxos
143955210,3990.0,175555.0,Buin,Casareciénremodelada3dorm3bañosyestacionamientobuin,3.0,3.0,83.0,175.0,,19349304,
151171010,4190.0,184355.0,Buin,Vendesincomisionremodeladaaisladaampliopatioenbuin,3.0,2.0,86.0,200.0,1.0,19349285,
440163800,12200.0,536785.0,LasCondes,Cuartocentenario,3.0,3.0,190.0,300.0,,19026730,Nativo Propiedades
250749050,6950.0,305792.0,Buin,AltoSacramento,4.0,3.0,122.0,240.0,2.0,7767788,
118999990,3298.0,145122.0,PuenteAlto,Av.ElPeñónconMéxico,3.0,1.0,74.0,110.0,1.0,12943659,Propital
131990000,3658.0,160963.0,Cerrillos,LosDamascos&Obpo.JavierVásquezValencia,3.0,3.0,76.0,124.0,3.0,19345937,Grupo Premium Propiedades Santiago
175000000,4850.0,213415.0,Cerrillos,Aer.Gral.R.Freire&Avda.Aeropuerto,3.0,3.0,84.0,145.0,4.0,19345728,Grupo Premium Propiedades Santiago
129000000,3575.0,157317.0,PuenteAlto,Av.ConchayToro/ArturoPrat,4.0,1.0,76.0,192.0,,12980404,Easyprop
425371410,11790.0,518746.0,Peñalolén,AvenidaConsistorial/Otta,4.0,4.0,140.0,407.0,2.0,8076469,Easyprop
170000000,4712.0,207317.0,Maipú,Portaldelvalleii-maipú,4.0,3.0,144.0,158.0,,19343758,
95000000,2633.0,115854.0,LaFlorida,SantaCecilia-Colombia,2.0,1.0,49.0,100.0,2.0,17876615,Nexxos
378829500,10500.0,461987.0,Peñalolén,Ventacasapeñalolén5d+4b+2est+2bod300m2antupiréncondomi,5.0,4.0,140.0,300.0,,19342820,Pro Gestión Inmobiliaria
577264000,16000.0,703980.0,Colina,AvenidaChicureoconAvenidaSanJosé,6.0,5.0,227.0,873.0,3.0,18779757,Propital
245337200,6800.0,299192.0,ElMonte,A4kmdelaruta78,3.0,3.0,200.0,470.0,,19340846,Nexxos
338060230,9370.0,412269.0,Recoleta,Tabare978,5.0,2.0,197.0,264.0,1.0,19340535,Unne
667461500,18500.0,813977.0,LaCisterna,Metroloovalle,7.0,3.0,300.0,1050.0,8.0,9871281,Mi Llave
360429210,9990.0,439548.0,LaReina,Castillovelasco,4.0,3.0,185.0,495.0,,15667573,Nativo Propiedades
297651750,8250.0,362990.0,Curacaví,Condominiomiradordelvalle/curacavi,3.0,3.0,189.0,5006.0,2.0,13381831,Nexxos
162355500,4500.0,197995.0,IsladeMaipo,LoMartínez,3.0,3.0,95.0,158.0,1.0,15858922,
135296250,3750.0,164995.0,SanBernardo,CerroLarrain,3.0,2.0,68.0,98.0,2.0,10011898,Mi Llave
58000000,1608.0,70732.0,PuenteAlto,Av.LaSerenaconBordeSur,3.0,1.0,60.0,68.0,2.0,16560370,Propital
393261100,10900.0,479587.0,Providencia,InfanteconAlférezReal,4.0,3.0,132.0,264.0,,13864236,Bofill y  Asociados Ltda
173179200,4800.0,211194.0,Lampa,CalleRioTolténLampa,4.0,3.0,140.0,160.0,,11231441,
310279400,8600.0,378390.0,Peñalolén,AvenidaElValle/Consistorial,4.0,2.0,128.0,252.0,3.0,8033813,Easyprop
414908500,11500.0,505986.0,SanMiguel,RealAudiencia,4.0,2.0,167.0,443.0,3.0,8076651,Easyprop
100000000,2772.0,121951.0,PuenteAlto,OmarHerrera1806,4.0,2.0,125.0,75.0,1.0,10021391,Arsen Propiedades
667461500,18500.0,813977.0,LasCondes,Estadioisraelita,3.0,2.0,162.0,600.0,,5832143,Nativo Propiedades
260000000,7206.0,317073.0,Macul,Losolmos,4.0,3.0,181.0,256.0,2.0,10592177,Mi Llave
175800000,4873.0,214390.0,Peñaflor,Victorsotoespinoza1225villajardinesn°2,4.0,3.0,110.0,165.0,2.0,11721300,Nexxos
149990000,4157.0,182915.0,PuenteAlto,Av.LasnievesconAv.México,3.0,3.0,114.0,90.0,2.0,17422453,Propital
1078762100,29900.0,1315564.0,LaReina,Nicanorplaza,8.0,8.0,552.0,2468.0,,12685142,Nativo Propiedades
360790000,10000.0,439988.0,Providencia,EliodoroYáñezconManuelMontt,,3.0,170.0,170.0,,19322971,Easyprop
775698500,21500.0,945974.0,LaReina,Proximaentrega!!mariamonvel,4.0,4.0,188.0,518.0,,6693781,Nativo Propiedades
187574721,5199.0,228750.0,Santiago,ArtemioGutiérrezconVictoria,3.0,3.0,168.0,168.0,1.0,14049206,Propital
236281371,6549.0,288148.0,LaFlorida,JoséMiguelCarreraconAv.VicuñaMackenna,2.0,1.0,40.0,400.0,,11425805,Propital
1006604100,27900.0,1227566.0,LasCondes,Estoril,5.0,3.0,385.0,1280.0,2.0,10028824,Nativo Propiedades
187610800,5200.0,228794.0,PuenteAlto,Independencia280,4.0,4.0,170.0,200.0,2.0,19303401,Carolina Martinez Propiedades
191218700,5300.0,233194.0,PuenteAlto,MéridaNorte,4.0,3.0,120.0,150.0,2.0,19303378,Carolina Martinez Propiedades
173179200,4800.0,211194.0,Maipú,CaletaSanPedro,3.0,3.0,100.0,150.0,2.0,19301092,Carolina Martinez Propiedades
